household_key,COMMODITY_DESC,filter_reason,reference_week
436,REFRGRATD JUICES/DRNKS,recent_purchase,46
436,TOMATOES,recent_purchase,46
436,VEGETABLES - ALL OTHERS,recent_purchase,46
436,VEGETABLES - SHELF STABLE,recent_purchase,46
436,YOGURT,recent_purchase,46
441,BAG SNACKS,recent_purchase,46
441,BEEF,recent_purchase,46
441,BEERS/ALES,recent_purchase,46
441,BROOMS AND MOPS,recent_purchase,46
441,CARROTS,recent_purchase,46
441,CONDIMENTS/SAUCES,recent_purchase,46
441,COUPON/MISC ITEMS,recent_purchase,46
441,DINNER SAUSAGE,recent_purchase,46
441,DRY BN/VEG/POTATO/RICE,recent_purchase,46
441,DRY MIX DESSERTS,recent_purchase,46
441,FROZEN PIZZA,recent_purchase,46
441,FRZN VEGETABLE/VEG DSH,recent_purchase,46
441,HISPANIC,recent_purchase,46
441,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
441,ORAL HYGIENE PRODUCTS,recent_purchase,46
441,PASTA SAUCE,recent_purchase,46
441,REFRGRATD JUICES/DRNKS,recent_purchase,46
441,SALADS/DIPS,recent_purchase,46
441,SEAFOOD - SHELF STABLE,recent_purchase,46
441,TROPICAL FRUIT,recent_purchase,46
441,TURKEY,recent_purchase,46
441,VEGETABLES - SHELF STABLE,recent_purchase,46
441,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
442,APPLES,recent_purchase,46
442,BAG SNACKS,recent_purchase,46
442,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
442,BEANS - CANNED GLASS & MW,recent_purchase,46
442,BEEF,recent_purchase,46
442,BEERS/ALES,recent_purchase,46
442,BREAD,recent_purchase,46
442,CARROTS,recent_purchase,46
442,CHEESE,recent_purchase,46
442,COLD CEREAL,recent_purchase,46
442,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
442,COOKIES/CONES,recent_purchase,46
442,CRACKERS/MISC BKD FD,recent_purchase,46
442,DRY MIX DESSERTS,recent_purchase,46
442,EGGS,recent_purchase,46
442,FLUID MILK PRODUCTS,recent_purchase,46
442,FROZEN MEAT,recent_purchase,46
442,HISPANIC,recent_purchase,46
442,HOT CEREAL,recent_purchase,46
442,MEAT - SHELF STABLE,recent_purchase,46
442,ONIONS,recent_purchase,46
442,PNT BTR/JELLY/JAMS,recent_purchase,46
442,POTATOES,recent_purchase,46
442,SALAD MIX,recent_purchase,46
442,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
442,SHORTENING/OIL,recent_purchase,46
442,SOFT DRINKS,recent_purchase,46
442,SOUP,recent_purchase,46
442,TROPICAL FRUIT,recent_purchase,46
442,VALUE ADDED FRUIT,recent_purchase,46
442,VEGETABLES - SHELF STABLE,recent_purchase,46
443,BEEF,recent_purchase,46
443,BREAD,recent_purchase,46
443,CAKES,recent_purchase,46
443,CHEESE,recent_purchase,46
443,CRACKERS/MISC BKD FD,recent_purchase,46
443,DRY BN/VEG/POTATO/RICE,recent_purchase,46
443,DRY MIX DESSERTS,recent_purchase,46
443,DRY NOODLES/PASTA,recent_purchase,46
443,EGGS,recent_purchase,46
443,FLUID MILK PRODUCTS,recent_purchase,46
443,FROZEN PIE/DESSERTS,recent_purchase,46
443,ICE CREAM/MILK/SHERBTS,recent_purchase,46
443,MARGARINES,recent_purchase,46
443,MILK BY-PRODUCTS,recent_purchase,46
443,PASTA SAUCE,recent_purchase,46
443,REFRGRATD JUICES/DRNKS,recent_purchase,46
443,ROLLS,recent_purchase,46
443,SALAD MIX,recent_purchase,46
443,SHORTENING/OIL,recent_purchase,46
443,SOFT DRINKS,recent_purchase,46
443,SOUP,recent_purchase,46
443,TROPICAL FRUIT,recent_purchase,46
443,TURKEY,recent_purchase,46
443,YOGURT,recent_purchase,46
444,BEEF,recent_purchase,46
444,CIGARETTES,recent_purchase,46
444,COLD CEREAL,recent_purchase,46
444,DINNER SAUSAGE,recent_purchase,46
444,DRY BN/VEG/POTATO/RICE,recent_purchase,46
444,FLUID MILK PRODUCTS,recent_purchase,46
444,ICE CREAM/MILK/SHERBTS,recent_purchase,46
444,LAUNDRY DETERGENTS,recent_purchase,46
444,LUNCHMEAT,recent_purchase,46
444,MEAT - MISC,recent_purchase,46
444,SOFT DRINKS,recent_purchase,46
444,SUGARS/SWEETNERS,recent_purchase,46
445,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
445,BEERS/ALES,recent_purchase,46
445,FLUID MILK PRODUCTS,recent_purchase,46
445,HAIR CARE PRODUCTS,recent_purchase,46
445,ICE CREAM/MILK/SHERBTS,recent_purchase,46
445,MEAT - SHELF STABLE,recent_purchase,46
445,ORGANICS FRUIT & VEGETABLES,recent_purchase,46
445,SEAFOOD-FRESH,recent_purchase,46
445,SOFT DRINKS,recent_purchase,46
445,SOUP,recent_purchase,46
445,TROPICAL FRUIT,recent_purchase,46
447,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
447,COLD CEREAL,recent_purchase,46
447,HOT CEREAL,recent_purchase,46
447,SOFT DRINKS,recent_purchase,46
448,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
448,CHEESES,recent_purchase,46
448,COCOA MIXES,recent_purchase,46
448,DELI MEATS,recent_purchase,46
448,FRZN BREAKFAST FOODS,recent_purchase,46
448,ICE CREAM/MILK/SHERBTS,recent_purchase,46
450,CHEESE,recent_purchase,46
450,CRACKERS/MISC BKD FD,recent_purchase,46
450,DINNER SAUSAGE,recent_purchase,46
450,FLUID MILK PRODUCTS,recent_purchase,46
450,FRZN MEAT/MEAT DINNERS,recent_purchase,46
450,FRZN NOVELTIES/WTR ICE,recent_purchase,46
450,FRZN VEGETABLE/VEG DSH,recent_purchase,46
450,MAGAZINE,recent_purchase,46
450,MARGARINES,recent_purchase,46
450,PORK,recent_purchase,46
450,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
450,VEGETABLES - SHELF STABLE,recent_purchase,46
451,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
451,BEEF,recent_purchase,46
451,CHEESE,recent_purchase,46
451,CIGARETTES,recent_purchase,46
451,COLD AND FLU,recent_purchase,46
451,LIQUOR,recent_purchase,46
451,REFRGRATD JUICES/DRNKS,recent_purchase,46
451,TOMATOES,recent_purchase,46
451,TROPICAL FRUIT,recent_purchase,46
451,VEGETABLES - ALL OTHERS,recent_purchase,46
454,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
454,BAKED SWEET GOODS,recent_purchase,46
454,BEEF,recent_purchase,46
454,BREAKFAST SWEETS,recent_purchase,46
454,CHEESE,recent_purchase,46
454,CONDIMENTS/SAUCES,recent_purchase,46
454,CRACKERS/MISC BKD FD,recent_purchase,46
454,DRY NOODLES/PASTA,recent_purchase,46
454,FROZEN BREAD/DOUGH,recent_purchase,46
454,FROZEN MEAT,recent_purchase,46
454,FRZN NOVELTIES/WTR ICE,recent_purchase,46
454,FRZN POTATOES,recent_purchase,46
454,MILK BY-PRODUCTS,recent_purchase,46
454,ONIONS,recent_purchase,46
454,POTATOES,recent_purchase,46
454,REFRGRATD JUICES/DRNKS,recent_purchase,46
454,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
454,SUGARS/SWEETNERS,recent_purchase,46
454,TOMATOES,recent_purchase,46
456,BAG SNACKS,recent_purchase,46
456,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
456,BEERS/ALES,recent_purchase,46
456,CHEESE,recent_purchase,46
456,COLD CEREAL,recent_purchase,46
456,DEODORANTS,recent_purchase,46
456,DINNER MXS:DRY,recent_purchase,46
456,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
456,FLUID MILK PRODUCTS,recent_purchase,46
456,FROZEN PIZZA,recent_purchase,46
456,HAIR CARE PRODUCTS,recent_purchase,46
456,HAND/BODY/FACIAL PRODUCTS,recent_purchase,46
456,ICE CREAM/MILK/SHERBTS,recent_purchase,46
456,MILK BY-PRODUCTS,recent_purchase,46
456,PNT BTR/JELLY/JAMS,recent_purchase,46
456,POPCORN,recent_purchase,46
456,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
456,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
456,SOFT DRINKS,recent_purchase,46
457,APPLES,recent_purchase,46
457,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
457,BAKED SWEET GOODS,recent_purchase,46
457,BAKING MIXES,recent_purchase,46
457,BEANS - CANNED GLASS & MW,recent_purchase,46
457,BEEF,recent_purchase,46
457,BEERS/ALES,recent_purchase,46
457,CHEESE,recent_purchase,46
457,CHICKEN,recent_purchase,46
457,CHICKEN/POULTRY,recent_purchase,46
457,CITRUS,recent_purchase,46
457,CRACKERS/MISC BKD FD,recent_purchase,46
457,DINNER MXS:DRY,recent_purchase,46
457,DINNER SAUSAGE,recent_purchase,46
457,DRY BN/VEG/POTATO/RICE,recent_purchase,46
457,DRY NOODLES/PASTA,recent_purchase,46
457,DRY SAUCES/GRAVY,recent_purchase,46
457,FLUID MILK PRODUCTS,recent_purchase,46
457,FROZEN BREAD/DOUGH,recent_purchase,46
457,FROZEN MEAT,recent_purchase,46
457,FROZEN PIZZA,recent_purchase,46
457,FRZN MEAT/MEAT DINNERS,recent_purchase,46
457,FRZN VEGETABLE/VEG DSH,recent_purchase,46
457,HOT DOGS,recent_purchase,46
457,ICE CREAM/MILK/SHERBTS,recent_purchase,46
457,LUNCHMEAT,recent_purchase,46
457,MARGARINES,recent_purchase,46
457,MEAT - SHELF STABLE,recent_purchase,46
457,ORAL HYGIENE PRODUCTS,recent_purchase,46
457,PASTA SAUCE,recent_purchase,46
457,PEPPERS-ALL,recent_purchase,46
457,PORK,recent_purchase,46
457,REFRGRATD JUICES/DRNKS,recent_purchase,46
457,SOFT DRINKS,recent_purchase,46
457,SOUP,recent_purchase,46
457,SPICES & EXTRACTS,recent_purchase,46
457,SUGARS/SWEETNERS,recent_purchase,46
457,TROPICAL FRUIT,recent_purchase,46
457,VEGETABLES - SHELF STABLE,recent_purchase,46
458,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
458,CHEESE,recent_purchase,46
458,EGGS,recent_purchase,46
458,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
458,FLUID MILK PRODUCTS,recent_purchase,46
458,MARGARINES,recent_purchase,46
458,REFRGRATD JUICES/DRNKS,recent_purchase,46
459,ANTACIDS,recent_purchase,46
459,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
459,BEANS - CANNED GLASS & MW,recent_purchase,46
459,CIGARETTES,recent_purchase,46
459,FROZEN - BOXED(GROCERY),recent_purchase,46
459,FRZN POTATOES,recent_purchase,46
459,MILK BY-PRODUCTS,recent_purchase,46
459,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
459,SEAFOOD - SHELF STABLE,recent_purchase,46
459,SINUS AND ALLERGY,recent_purchase,46
459,SOFT DRINKS,recent_purchase,46
459,UNKNOWN_COMMODITY,recent_purchase,46
459,VEGETABLES SALAD,recent_purchase,46
459,YOGURT,recent_purchase,46
460,BAG SNACKS,recent_purchase,46
460,CARROTS,recent_purchase,46
460,COOKIES/CONES,recent_purchase,46
460,DRY MIX DESSERTS,recent_purchase,46
460,EGGS,recent_purchase,46
460,FACIAL TISS/DNR NAPKIN,recent_purchase,46
460,FRUIT - SHELF STABLE,recent_purchase,46
460,LUNCHMEAT,recent_purchase,46
460,PAPER HOUSEWARES,recent_purchase,46
460,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
460,SOFT DRINKS,recent_purchase,46
460,SOUP,recent_purchase,46
460,TROPICAL FRUIT,recent_purchase,46
460,VEGETABLES - SHELF STABLE,recent_purchase,46
461,EGGS,recent_purchase,46
461,FLUID MILK PRODUCTS,recent_purchase,46
461,MAGAZINE,recent_purchase,46
461,MILK BY-PRODUCTS,recent_purchase,46
461,MUSHROOMS,recent_purchase,46
461,SALAD MIX,recent_purchase,46
461,SOUP,recent_purchase,46
463,APPLES,recent_purchase,46
463,BREAKFAST SWEETS,recent_purchase,46
463,BROOMS AND MOPS,recent_purchase,46
463,CANDY - PACKAGED,recent_purchase,46
463,CITRUS,recent_purchase,46
463,COUPON/MISC ITEMS,recent_purchase,46
463,DISHWASH DETERGENTS,recent_purchase,46
463,FLUID MILK PRODUCTS,recent_purchase,46
463,HISPANIC,recent_purchase,46
463,LAUNDRY DETERGENTS,recent_purchase,46
463,ONIONS,recent_purchase,46
463,PORK,recent_purchase,46
463,SEAFOOD - FROZEN,recent_purchase,46
463,TROPICAL FRUIT,recent_purchase,46
463,VEGETABLES - ALL OTHERS,recent_purchase,46
463,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
464,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
464,BEEF,recent_purchase,46
464,CHEESE,recent_purchase,46
464,COUPON/MISC ITEMS,recent_purchase,46
464,DRY BN/VEG/POTATO/RICE,recent_purchase,46
464,FACIAL TISS/DNR NAPKIN,recent_purchase,46
464,FLUID MILK PRODUCTS,recent_purchase,46
464,ICE CREAM/MILK/SHERBTS,recent_purchase,46
464,REFRGRATD JUICES/DRNKS,recent_purchase,46
464,VEGETABLES - SHELF STABLE,recent_purchase,46
465,FEMININE HYGIENE,recent_purchase,46
467,BABY FOODS,recent_purchase,46
467,BAG SNACKS,recent_purchase,46
467,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
467,BEEF,recent_purchase,46
467,BEERS/ALES,recent_purchase,46
467,CAKES,recent_purchase,46
467,CANDY - CHECKLANE,recent_purchase,46
467,CANDY - PACKAGED,recent_purchase,46
467,CHEESE,recent_purchase,46
467,CHICKEN,recent_purchase,46
467,COUPON/MISC ITEMS,recent_purchase,46
467,CRACKERS/MISC BKD FD,recent_purchase,46
467,DRY NOODLES/PASTA,recent_purchase,46
467,EGGS,recent_purchase,46
467,FEMININE HYGIENE,recent_purchase,46
467,FRZN MEAT/MEAT DINNERS,recent_purchase,46
467,HISPANIC,recent_purchase,46
467,LUNCHMEAT,recent_purchase,46
467,MAKEUP AND TREATMENT,recent_purchase,46
467,MILK BY-PRODUCTS,recent_purchase,46
467,ONIONS,recent_purchase,46
467,POTATOES,recent_purchase,46
467,SOFT DRINKS,recent_purchase,46
467,SOUP,recent_purchase,46
467,SPICES & EXTRACTS,recent_purchase,46
467,TOMATOES,recent_purchase,46
467,TROPICAL FRUIT,recent_purchase,46
467,VEGETABLES - SHELF STABLE,recent_purchase,46
467,VEGETABLES SALAD,recent_purchase,46
468,AUDIO/VIDEO PRODUCTS,recent_purchase,46
468,BABY HBC,recent_purchase,46
468,BAG SNACKS,recent_purchase,46
468,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
468,BAKED SWEET GOODS,recent_purchase,46
468,BATH TISSUES,recent_purchase,46
468,BEEF,recent_purchase,46
468,BEERS/ALES,recent_purchase,46
468,CANDY - CHECKLANE,recent_purchase,46
468,CANDY - PACKAGED,recent_purchase,46
468,CANNED JUICES,recent_purchase,46
468,CHEESE,recent_purchase,46
468,COLD CEREAL,recent_purchase,46
468,CONDIMENTS/SAUCES,recent_purchase,46
468,COOKIES/CONES,recent_purchase,46
468,DIAPERS & DISPOSABLES,recent_purchase,46
468,DINNER SAUSAGE,recent_purchase,46
468,DISHWASH DETERGENTS,recent_purchase,46
468,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
468,FLUID MILK PRODUCTS,recent_purchase,46
468,FRZN MEAT/MEAT DINNERS,recent_purchase,46
468,FRZN POTATOES,recent_purchase,46
468,HOT DOGS,recent_purchase,46
468,LAUNDRY ADDITIVES,recent_purchase,46
468,LAUNDRY DETERGENTS,recent_purchase,46
468,MEAT - SHELF STABLE,recent_purchase,46
468,PAPER TOWELS,recent_purchase,46
468,SEAFOOD - SHELF STABLE,recent_purchase,46
468,SOFT DRINKS,recent_purchase,46
468,VEGETABLES - SHELF STABLE,recent_purchase,46
469,BAKING NEEDS,recent_purchase,46
469,BATH TISSUES,recent_purchase,46
469,CANDY - PACKAGED,recent_purchase,46
469,CITRUS,recent_purchase,46
469,COLD CEREAL,recent_purchase,46
469,DELI MEATS,recent_purchase,46
469,FACIAL TISS/DNR NAPKIN,recent_purchase,46
469,FRUIT - SHELF STABLE,recent_purchase,46
469,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
469,SOUP,recent_purchase,46
469,TROPICAL FRUIT,recent_purchase,46
469,VALUE ADDED FRUIT,recent_purchase,46
470,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
470,CAT FOOD,recent_purchase,46
470,CIGARETTES,recent_purchase,46
470,COUPON/MISC ITEMS,recent_purchase,46
470,EGGS,recent_purchase,46
470,LIQUOR,recent_purchase,46
470,MAKEUP AND TREATMENT,recent_purchase,46
470,MEAT - SHELF STABLE,recent_purchase,46
470,ORAL HYGIENE PRODUCTS,recent_purchase,46
470,SEAFOOD - SHELF STABLE,recent_purchase,46
470,SOFT DRINKS,recent_purchase,46
471,BAKING MIXES,recent_purchase,46
471,BEANS - CANNED GLASS & MW,recent_purchase,46
471,FLUID MILK PRODUCTS,recent_purchase,46
471,FROZEN BREAD/DOUGH,recent_purchase,46
471,REFRGRATD JUICES/DRNKS,recent_purchase,46
471,TOMATOES,recent_purchase,46
471,VEGETABLES - SHELF STABLE,recent_purchase,46
472,ANALGESICS,recent_purchase,46
472,APPLES,recent_purchase,46
472,BACON,recent_purchase,46
472,BAKED SWEET GOODS,recent_purchase,46
472,BAKING MIXES,recent_purchase,46
472,BAKING NEEDS,recent_purchase,46
472,BEERS/ALES,recent_purchase,46
472,BLEACH,recent_purchase,46
472,CANDY - PACKAGED,recent_purchase,46
472,CARROTS,recent_purchase,46
472,CHICKEN,recent_purchase,46
472,COLD CEREAL,recent_purchase,46
472,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
472,DINNER MXS:DRY,recent_purchase,46
472,DOG FOODS,recent_purchase,46
472,DRY BN/VEG/POTATO/RICE,recent_purchase,46
472,FRZN VEGETABLE/VEG DSH,recent_purchase,46
472,GRAPES,recent_purchase,46
472,HAIR CARE PRODUCTS,recent_purchase,46
472,HAND/BODY/FACIAL PRODUCTS,recent_purchase,46
472,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
472,LAUNDRY ADDITIVES,recent_purchase,46
472,MARGARINES,recent_purchase,46
472,MEAT - SHELF STABLE,recent_purchase,46
472,ONIONS,recent_purchase,46
472,ORAL HYGIENE PRODUCTS,recent_purchase,46
472,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
472,REFRGRATD JUICES/DRNKS,recent_purchase,46
472,SALADS/DIPS,recent_purchase,46
472,SOAP - LIQUID & BAR,recent_purchase,46
472,SOFT DRINKS,recent_purchase,46
473,CANDY - CHECKLANE,recent_purchase,46
473,COUPON/MISC ITEMS,recent_purchase,46
473,DINNER SAUSAGE,recent_purchase,46
473,ICE CREAM/MILK/SHERBTS,recent_purchase,46
473,LUNCHMEAT,recent_purchase,46
473,SOFT DRINKS,recent_purchase,46
475,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
475,BEEF,recent_purchase,46
475,CHEESE,recent_purchase,46
475,COFFEE,recent_purchase,46
475,COLD CEREAL,recent_purchase,46
475,CRACKERS/MISC BKD FD,recent_purchase,46
475,EGGS,recent_purchase,46
475,FLUID MILK PRODUCTS,recent_purchase,46
475,FROZEN PIZZA,recent_purchase,46
475,FRZN POTATOES,recent_purchase,46
475,LUNCHMEAT,recent_purchase,46
475,PASTA SAUCE,recent_purchase,46
475,PWDR/CRYSTL DRNK MX,recent_purchase,46
475,SEAFOOD - SHELF STABLE,recent_purchase,46
475,SOFT DRINKS,recent_purchase,46
475,SOUP,recent_purchase,46
475,SUGARS/SWEETNERS,recent_purchase,46
475,TROPICAL FRUIT,recent_purchase,46
475,YOGURT,recent_purchase,46
477,FROZEN PIZZA,recent_purchase,46
479,BAKED SWEET GOODS,recent_purchase,46
479,CIGARETTES,recent_purchase,46
479,FLUID MILK PRODUCTS,recent_purchase,46
481,BACON,recent_purchase,46
481,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
481,BATH TISSUES,recent_purchase,46
481,BEANS - CANNED GLASS & MW,recent_purchase,46
481,BEEF,recent_purchase,46
481,CHEESE,recent_purchase,46
481,COFFEE,recent_purchase,46
481,CONDIMENTS/SAUCES,recent_purchase,46
481,DRY BN/VEG/POTATO/RICE,recent_purchase,46
481,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
481,LAUNDRY DETERGENTS,recent_purchase,46
481,ONIONS,recent_purchase,46
481,ORAL HYGIENE PRODUCTS,recent_purchase,46
481,PAPER TOWELS,recent_purchase,46
481,SOUP,recent_purchase,46
481,VEGETABLES - SHELF STABLE,recent_purchase,46
482,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
482,BAKED SWEET GOODS,recent_purchase,46
482,BEEF,recent_purchase,46
482,CANDY - CHECKLANE,recent_purchase,46
482,CHEESE,recent_purchase,46
482,COUPON/MISC ITEMS,recent_purchase,46
482,DELI MEATS,recent_purchase,46
482,DINNER SAUSAGE,recent_purchase,46
482,FLUID MILK PRODUCTS,recent_purchase,46
482,HOT DOGS,recent_purchase,46
482,LUNCHMEAT,recent_purchase,46
482,MARGARINES,recent_purchase,46
482,ONIONS,recent_purchase,46
482,PEPPERS-ALL,recent_purchase,46
482,PORK,recent_purchase,46
482,SOFT DRINKS,recent_purchase,46
482,SOUP,recent_purchase,46
482,TOMATOES,recent_purchase,46
482,VEGETABLES - ALL OTHERS,recent_purchase,46
482,VEGETABLES SALAD,recent_purchase,46
483,BAG SNACKS,recent_purchase,46
483,BEEF,recent_purchase,46
483,CONDIMENTS/SAUCES,recent_purchase,46
483,FLUID MILK PRODUCTS,recent_purchase,46
483,SOFT DRINKS,recent_purchase,46
484,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
484,BEERS/ALES,recent_purchase,46
484,DOMESTIC WINE,recent_purchase,46
484,FROZEN PIZZA,recent_purchase,46
484,HEAT/SERVE,recent_purchase,46
484,HISPANIC,recent_purchase,46
484,LUNCHMEAT,recent_purchase,46
485,BAG SNACKS,recent_purchase,46
485,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
485,BAKED SWEET GOODS,recent_purchase,46
485,BEEF,recent_purchase,46
485,CITRUS,recent_purchase,46
485,COOKIES,recent_purchase,46
485,COUPON/MISC ITEMS,recent_purchase,46
485,COUPONS/STORE & MFG,recent_purchase,46
485,EGGS,recent_purchase,46
485,FLUID MILK PRODUCTS,recent_purchase,46
485,FRZN MEAT/MEAT DINNERS,recent_purchase,46
485,FRZN NOVELTIES/WTR ICE,recent_purchase,46
485,ICE CREAM/MILK/SHERBTS,recent_purchase,46
485,MEAT - MISC,recent_purchase,46
485,POTATOES,recent_purchase,46
485,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
485,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
485,SNACK NUTS,recent_purchase,46
485,SOFT DRINKS,recent_purchase,46
485,SOUP,recent_purchase,46
485,TROPICAL FRUIT,recent_purchase,46
485,YOGURT,recent_purchase,46
489,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
489,BATH TISSUES,recent_purchase,46
489,BEERS/ALES,recent_purchase,46
489,CANNED JUICES,recent_purchase,46
489,CARROTS,recent_purchase,46
489,CHICKEN,recent_purchase,46
489,COFFEE,recent_purchase,46
489,COLD CEREAL,recent_purchase,46
489,COUPON/MISC ITEMS,recent_purchase,46
489,DELI MEATS,recent_purchase,46
489,DRY BN/VEG/POTATO/RICE,recent_purchase,46
489,DRY NOODLES/PASTA,recent_purchase,46
489,EGGS,recent_purchase,46
489,FRUIT - SHELF STABLE,recent_purchase,46
489,FRZN VEGETABLE/VEG DSH,recent_purchase,46
489,MAGAZINE,recent_purchase,46
489,ONIONS,recent_purchase,46
489,PAPER TOWELS,recent_purchase,46
489,PASTA SAUCE,recent_purchase,46
489,POTATOES,recent_purchase,46
489,REFRGRATD JUICES/DRNKS,recent_purchase,46
489,REFRIGERATED,recent_purchase,46
489,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
489,SOUP,recent_purchase,46
489,TROPICAL FRUIT,recent_purchase,46
489,VEGETABLES - SHELF STABLE,recent_purchase,46
489,VITAMINS,recent_purchase,46
490,BAG SNACKS,recent_purchase,46
490,BAKED SWEET GOODS,recent_purchase,46
490,BEANS - CANNED GLASS & MW,recent_purchase,46
490,BROCCOLI/CAULIFLOWER,recent_purchase,46
490,CANNED JUICES,recent_purchase,46
490,COLD CEREAL,recent_purchase,46
490,CONDIMENTS/SAUCES,recent_purchase,46
490,CRACKERS/MISC BKD FD,recent_purchase,46
490,DINNER MXS:DRY,recent_purchase,46
490,DINNER SAUSAGE,recent_purchase,46
490,DOG FOODS,recent_purchase,46
490,DRY BN/VEG/POTATO/RICE,recent_purchase,46
490,DRY SAUCES/GRAVY,recent_purchase,46
490,EGGS,recent_purchase,46
490,FROZEN BREAD/DOUGH,recent_purchase,46
490,LUNCHMEAT,recent_purchase,46
490,MARGARINES,recent_purchase,46
490,MEAT - MISC,recent_purchase,46
490,MEAT - SHELF STABLE,recent_purchase,46
490,MELONS,recent_purchase,46
490,PWDR/CRYSTL DRNK MX,recent_purchase,46
490,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
490,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
490,SOFT DRINKS,recent_purchase,46
490,SOUP,recent_purchase,46
490,VEGETABLES - SHELF STABLE,recent_purchase,46
491,BAG SNACKS,recent_purchase,46
491,CANDY - CHECKLANE,recent_purchase,46
491,CANNED JUICES,recent_purchase,46
491,CHEESE,recent_purchase,46
491,COLD AND FLU,recent_purchase,46
491,COLD CEREAL,recent_purchase,46
491,COUPON/MISC ITEMS,recent_purchase,46
491,CRACKERS/MISC BKD FD,recent_purchase,46
491,FEMININE HYGIENE,recent_purchase,46
491,FRUIT - SHELF STABLE,recent_purchase,46
491,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
491,LUNCHMEAT,recent_purchase,46
491,ORAL HYGIENE PRODUCTS,recent_purchase,46
491,PAPER HOUSEWARES,recent_purchase,46
491,SOFT DRINKS,recent_purchase,46
